,0,1,2,3,4,busy
0955.wav,-1.9393969,-1.8395927,-0.9556309,0.32152444,1.1489275,False
0956.wav,-0.19968694,-0.09876984,-0.042056024,-0.11942075,-0.17118451,True
0957.wav,0.019337546,0.018447377,0.018164583,0.018996779,0.02133844,False
0958.wav,1.049832e-06,4.851212e-07,9.011428e-07,4.4835878e-07,5.847153e-07,True
0959.wav,0.06293011,0.06118664,0.05802168,0.04889691,0.04363905,True
0960.wav,4.6744597e-07,-2.8457083e-07,5.3076697e-08,-3.4592293e-07,1.6715605e-08,True
0961.wav,6.0196813e-05,4.7066562e-05,5.624454e-05,2.3299113e-05,9.7711905e-05,True
0962.wav,2.8507617,1.9645019,0.90148634,-0.27561775,-1.1989005,True
0963.wav,-8.968492e-07,4.5482332e-07,2.0077546e-06,2.0789337e-06,1.4753017e-06,True
0964.wav,0.017127613,0.015301323,0.010572173,0.011329796,0.013534059,False
0965.wav,1.079174,0.9726995,0.9071061,0.8361506,0.79864895,True
0966.wav,1.477376,1.2186003,0.9973395,0.8412961,0.77199996,False
0967.wav,0.27790573,0.25697297,0.24594827,0.22803913,0.23375392,False
0968.wav,0.00035066454,-0.0022340855,-0.0015255116,-0.0012979116,0.002436128,True
0969.wav,-0.00011478772,-0.00010602827,-4.603759e-05,-5.6292163e-05,-1.3182802e-05,False
0970.wav,-0.00032270464,-4.2660336e-05,9.356366e-05,-0.00010502973,-0.00019929843,True
0971.wav,0.39354375,0.38716105,0.40313467,0.36169833,0.352713,False
0972.wav,-7.957968e-05,-0.00020456818,-0.00019048751,-0.00017698023,-6.6964465e-05,False
0973.wav,2.4764608e-07,-8.13362e-08,1.980503e-07,-7.654957e-08,1.4914573e-07,False
0974.wav,10.193857,9.771761,9.41221,9.2051525,8.933729,False
0975.wav,0.42155224,0.4474572,0.5054703,0.5559983,0.53006965,False
0976.wav,0.0,0.0,0.0,0.0,0.0,True
0977.wav,8.000961e-08,1.3860385e-07,-6.306132e-08,-3.9924053e-08,-1.8967192e-08,True
0978.wav,4.709191e-05,2.7775382e-05,4.116707e-05,1.3586353e-05,1.474537e-05,True
0979.wav,0.02756833,-0.009231581,-0.023052339,0.017060302,0.015622601,True
0980.wav,4.2074225e-07,-3.0150994e-07,-3.0596397e-07,1.9623911e-08,-5.5856297e-09,False
0981.wav,0.00016579096,0.000149134,0.00016127147,0.00014131854,0.00013299372,True
0982.wav,1.9508669,0.9480473,-0.04487343,-0.25983948,0.7499804,True
0983.wav,0.12692468,0.085770056,0.08277225,0.115999795,0.11026151,True
0984.wav,0.6275753,0.57936156,0.5432097,0.51213455,0.37654772,True
0985.wav,1.6425157,1.6787481,2.0316029,2.216644,2.201662,False
0986.wav,1.2420143e-06,-2.3216508e-05,-1.5485775e-05,-2.3354638e-05,-4.6993074e-07,False
0987.wav,-0.09365704,-0.1919803,-0.2889474,-0.3088618,-0.35483122,True
0988.wav,1.9781482,1.9478352,1.8887693,1.80079,1.739882,False
0989.wav,7.3584715e-08,-4.479609e-08,2.7122596e-08,-3.6347984e-08,1.6761945e-08,True
0990.wav,1.2536086e-07,-1.0909329e-07,3.4376325e-07,-3.7695482e-08,1.6184333e-07,True
0991.wav,0.0,0.0,0.0,0.0,0.0,True
0992.wav,-1.2028807,-1.1566902,-1.2141935,-1.1109779,-0.9751762,True
0993.wav,5.316555e-07,1.3379977e-07,8.041909e-08,-3.382827e-07,-4.9198286e-07,False
0994.wav,-1.1691131e-06,-1.0136093e-06,-2.2395167e-07,-1.5239527e-07,5.8548498e-08,True
0995.wav,0.18186119,0.12142013,0.07299151,0.058314994,0.05208583,True
0996.wav,-3.533013e-08,-7.06614e-08,-1.2287515e-07,-2.7504061e-09,1.5209584e-07,True
0997.wav,0.23848838,0.22640178,0.19751784,0.16143683,0.12963536,False
0998.wav,-1.3969184e-05,-1.9073887e-05,-2.3494373e-05,-2.5727142e-05,-2.7935448e-05,True
0999.wav,0.73187387,0.6708164,0.67165226,0.7071661,0.7336186,False
1000.wav,-4.320518e-07,-6.267659e-07,-2.5002652e-07,-3.7574677e-07,-4.794431e-08,True
1001.wav,-7.024141e-08,-2.1090713e-08,-1.6364669e-07,-6.6526425e-08,-9.524923e-09,True
1002.wav,-0.027774937,-0.07818329,-0.09170387,-0.08752443,-0.105615,False
1003.wav,-0.00875926,0.064479485,0.09082416,0.06482369,0.0023564338,False
1004.wav,8.630502e-06,4.8762254e-06,3.491577e-06,-4.351e-07,1.3655549e-06,False
1005.wav,-0.006306538,-0.15632617,-0.24960706,-0.40566093,-0.5381074,True
1006.wav,0.130447,0.121925764,0.10204383,0.09157425,0.09473049,True
1007.wav,0.3394782,0.29676473,0.2683036,0.24288279,0.225335,False
1008.wav,-0.0023520384,-0.0026723049,-0.0026791152,-0.0030696583,-0.0032384838,False
1009.wav,0.75973594,0.72022426,0.6810038,0.6679158,0.65124834,True
1010.wav,1.7420225,1.5952052,1.5224404,1.5207179,1.5132565,False
1011.wav,-3.4604602e-07,-1.0498364e-07,4.340842e-07,2.4402215e-07,4.911223e-07,True
1012.wav,-3.554855e-06,-4.9416076e-06,-2.9506218e-06,-1.7017055e-06,4.736146e-07,True
1013.wav,0.003739731,-0.0007559225,-0.0033535813,0.000956435,0.0010505514,True
1014.wav,0.017768167,0.008479846,-0.021896137,-0.020171983,-0.0020962772,True
1015.wav,-0.027011298,-0.03603168,-0.049483173,-0.06858851,-0.070959896,True
1016.wav,0.24576476,0.23195338,0.20953119,0.172968,0.16507566,False
1017.wav,0.6412784,0.55188155,0.5297214,0.48950064,0.48848438,False
1018.wav,-1.3797695e-10,-1.4382828e-11,-3.5194105e-11,-1.6481884e-10,-2.430705e-10,False
1019.wav,0.2652253,0.17315808,0.17734644,0.11503711,0.094092995,False
1020.wav,4.770848e-06,3.979586e-06,3.0318236e-06,1.7661466e-06,2.7844683e-06,True
1021.wav,0.04602565,0.034112535,0.030857386,0.027270865,0.027167663,False
1022.wav,-9.9073965e-05,-0.00013688476,-0.00023909393,-0.0003553005,-0.00042035285,True
1023.wav,0.36208808,0.31939745,0.2906943,0.26566547,0.25691164,False
1024.wav,1.6436126e-05,3.2054464e-07,7.053432e-06,1.5068614e-05,2.0517255e-05,False
1025.wav,0.14984939,0.148539,0.1418545,0.09732423,0.063182354,False
1026.wav,-0.02873269,-0.04647798,-0.04768984,-0.04340917,-0.06299999,True
1027.wav,7.5437856e-05,8.4652245e-05,8.909719e-05,-1.4557307e-05,-7.387203e-05,False
1028.wav,0.021541856,0.029977176,0.020039674,0.040809326,0.08607124,False
1029.wav,0.0,0.0,0.0,0.0,0.0,True
1030.wav,1.2728919e-11,5.0410794e-11,3.9287452e-11,-2.3207922e-11,-7.155969e-11,False
1031.wav,0.09185449,0.07800099,0.06806699,0.06519403,0.06170898,True
1032.wav,-0.00032944145,-0.00036582025,-0.00039840987,-0.00031230756,-0.00025454053,False
1033.wav,1.032129,0.42368668,0.2533791,0.55003685,0.5191577,True
1034.wav,0.052096374,0.039933063,0.02272112,0.018998718,0.020547785,True
1035.wav,0.24393949,0.17252812,0.16923478,0.1156911,0.047840267,True
1036.wav,-1.8460489e-06,-1.2750176e-06,-7.795063e-07,-8.095427e-07,-7.3616314e-07,True
1037.wav,0.28677773,0.52142704,0.39579868,-0.099631965,-0.4695246,True
1038.wav,-1.01203,-2.3258257,-3.6576133,-3.9035444,-3.8578734,True
1039.wav,-0.0009514141,-0.0009205664,-0.00063482416,-0.0007182817,-0.0009503601,True
1040.wav,0.5572336,0.49567527,0.43991038,0.39922076,0.35934624,False
1041.wav,0.0,0.0,0.0,0.0,0.0,True
1042.wav,-3.6826549,-3.988969,-3.5506997,-3.360199,-2.5278633,True
1043.wav,2.3412915e-05,2.665176e-05,1.4708641e-05,2.386145e-05,2.8645802e-05,False
1044.wav,0.0039046507,0.00079010485,0.00021796764,-0.0034114693,-0.004833865,True
1045.wav,-0.71074927,0.44565022,0.8798624,0.6135841,-0.21069445,True
1046.wav,-8.665991,-9.239328,-9.308521,-9.141399,-8.7568445,False
1047.wav,2.0254264,2.0079923,1.8896458,1.7779495,1.8078218,False
1048.wav,0.026429119,0.03409107,0.032904115,0.020813351,0.014780868,False
1049.wav,0.27278787,0.2423568,0.0046340525,0.06265779,0.019465126,False
1050.wav,-1.5219047,-1.2457234,-0.50474834,-0.008771636,0.023525085,True
1051.wav,-0.09012727,0.059475765,0.07023112,0.3392278,0.38297784,False
1052.wav,0.70455295,0.59107566,0.49135488,0.38225394,0.29850385,True
1053.wav,5.1487214e-06,-6.597742e-08,-2.1102787e-06,-3.8538656e-06,-3.782603e-06,False
1054.wav,-4.5112188e-08,-4.6690377e-07,1.9425028e-07,-2.6066806e-07,-1.2553944e-07,False
1055.wav,-1.2332314,-0.68584895,0.23659596,0.28597683,0.40224183,True
1056.wav,0.39751986,0.38626754,0.24235693,0.14244097,0.133049,True
1057.wav,0.0,0.0,0.0,0.0,0.0,True
1058.wav,0.101489514,0.07481946,0.038899414,-0.010001139,-0.04370487,True
1059.wav,-0.24673864,0.12849635,0.5769514,1.314867,1.4810432,True
1060.wav,0.06692433,0.0774858,0.06769757,0.055824205,0.053338155,False
1061.wav,0.08045967,0.039077803,0.04314986,0.030139249,0.017376112,True
1062.wav,1.3602287,0.98208284,0.7150866,0.41227567,0.13131194,True
1063.wav,0.0028023473,0.0024633545,0.0019682632,0.0016837239,0.001652048,False
1064.wav,3.8906892e-05,3.882184e-05,4.2257147e-05,0.00010096644,4.0392064e-05,False
1065.wav,-0.3923919,-0.46686578,-0.4907848,-0.5392613,-0.6104606,True
1066.wav,0.007447022,0.0080907345,0.007046936,0.0049189483,0.0032031485,True
1067.wav,3.3573194,1.6426369,0.86174226,-0.57326156,-1.7825484,False
1068.wav,-0.57665706,-0.6695997,-0.64850956,-0.5403235,-0.472174,True
1069.wav,0.00010316562,8.27351e-05,6.338036e-05,8.147888e-05,0.00013078269,True
1070.wav,1.2991877,1.2843156,1.4222949,1.3837733,1.2203641,False
1071.wav,-0.69638014,-0.6907083,-0.49177617,-0.35949522,-0.23261614,True
1072.wav,0.59259003,0.60570216,0.2955304,0.055986706,-0.1666435,True
1073.wav,-2.1493082,-2.3153622,-2.3248036,-2.1288238,-2.2680583,False
1074.wav,3.5877903,3.1093764,2.9174168,1.8724246,1.3361244,False
1075.wav,-2.8015472e-06,-3.4568334e-06,-3.6211804e-06,-4.4656617e-06,-1.8889691e-06,True
1076.wav,0.08975153,0.06930067,0.046108365,0.028767291,0.023031425,False
1077.wav,8.603045e-06,6.8443496e-06,5.1627276e-06,3.8733306e-06,9.548403e-07,True
1078.wav,-0.40093952,-0.16478491,0.10515071,0.15965965,0.14422707,True
1079.wav,0.06281148,0.047617048,0.036153883,0.01547396,-0.014539143,False
1080.wav,0.00768866,0.0073273927,0.0071737454,0.0067343814,0.0063356617,False
1081.wav,0.049192533,0.04797671,0.06385043,0.07205139,0.06380639,False
1082.wav,2.85392,2.6074238,2.4101267,2.1332932,1.7590952,False
1083.wav,-0.022722315,-0.026379332,-0.02026429,-0.008047309,-0.012683316,True
1084.wav,7.970528e-06,7.4329946e-06,7.670622e-06,8.400368e-06,8.261622e-06,True
1085.wav,0.0,0.0,0.0,0.0,0.0,False
1086.wav,0.28287542,0.25141966,0.23256686,0.2194946,0.19794273,False
1087.wav,0.0,0.0,0.0,0.0,0.0,False
1088.wav,0.0070704035,-0.015071679,-0.023293875,-0.07956426,-0.10300314,True
1089.wav,-7.718294e-05,-0.00010160335,-8.556568e-05,-0.000106625674,-0.00014610437,True
1090.wav,-0.015909636,-0.059621423,-0.10787921,-0.16677219,-0.20765379,True
1091.wav,0.0019219012,-0.0019729033,-0.0042192335,-0.0034845741,-0.00293823,False
1092.wav,0.01117621,-0.013980723,-0.033053882,-0.04096566,-0.04204028,True
1093.wav,0.12622176,0.0757397,0.06279361,0.023011656,0.021479642,True
1094.wav,-0.009169608,-0.0028593987,0.00026517163,0.0012175965,-0.0038051384,True
1095.wav,0.0027880934,0.0037455205,0.0038970178,0.003173232,0.001244649,False
1096.wav,0.020816308,0.021189224,0.019690212,0.017850269,0.017219774,False
1097.wav,-0.4469436,0.02202428,0.21919288,0.10820323,-0.1913693,True
1098.wav,1.3640499,1.2368593,1.0805606,1.0053412,1.0037744,False
1099.wav,0.0,0.0,0.0,0.0,0.0,True
1100.wav,2.4790638e-06,1.4649669e-06,9.683248e-07,1.0811833e-07,-2.6620317e-08,False
1101.wav,0.0,0.0,0.0,0.0,0.0,True
1102.wav,-1.4007397,-2.091052,-2.22119,-2.5540762,-2.5786037,True
1103.wav,-0.4906512,-0.46408314,-0.3579777,-0.3984564,-0.57608545,True
1104.wav,-0.0029410142,-0.0011994173,-0.00018965235,-0.00062802294,-6.527834e-05,False
1105.wav,0.006927292,0.010502894,0.013606396,0.013947498,0.012980022,False
1106.wav,0.39666402,0.34705392,0.32428288,0.285681,0.25588518,False
1107.wav,-3.983119e-07,-6.894925e-07,-3.3655047e-07,-1.2385813e-07,3.2826577e-09,False
1108.wav,0.23676115,0.4878555,0.5917368,0.62490016,0.4766687,True
1109.wav,0.0038464754,0.00272418,7.724743e-05,-0.0018534876,-0.0023021162,False
1110.wav,0.0,0.0,0.0,0.0,0.0,False
1111.wav,2.6199143e-06,9.518425e-07,-9.983588e-07,-2.6464786e-06,-3.8504754e-06,True
1112.wav,0.012234936,-0.023509067,-0.056570932,0.07469058,0.18976974,True
1113.wav,3.2488954,3.0966582,2.952969,2.86734,2.787715,False
1114.wav,-1.7843988,-1.6256669,-0.91736484,0.07281629,0.81165683,True
1115.wav,0.011395912,0.007391017,0.007197049,0.0041277027,0.0005697272,False
1116.wav,-7.380147e-08,-1.878314e-07,-6.6429564e-08,4.4923785e-09,1.7353763e-08,True
1117.wav,0.49418575,0.55013764,0.66777563,0.5294101,0.28699777,False
1118.wav,-0.071812786,-0.58465016,-1.4968057,-2.5177503,-3.1649876,False
1119.wav,0.00014292604,0.00013343584,0.00015710131,0.000161137,0.00015626466,False
1120.wav,-4.608344e-06,-3.0965693e-06,-9.85641e-07,1.3272424e-07,1.1346297e-06,True
1121.wav,-0.60083723,-0.70986646,-0.18888468,-0.72685885,-0.4484028,True
1122.wav,0.6180092,0.55023384,0.49668118,0.3766746,0.24145666,False
1123.wav,-0.059215844,-0.07711893,-0.090955764,-0.09673181,-0.10620548,True
1124.wav,4.0457248e-08,-1.4621955e-07,-2.5077338e-07,-2.7460862e-07,-1.1471991e-07,False
1125.wav,0.043712623,-0.025137564,-0.13337393,-0.2712739,-0.35744965,True
1126.wav,0.19968982,-0.1297315,-0.3247049,-0.42658806,-0.43787444,True
1127.wav,9.4350787e-07,-4.3247377e-07,5.4258254e-07,-1.2152569e-07,6.972349e-09,False
1128.wav,0.0039010812,0.002206386,-0.0020941976,-0.007874636,-0.014694701,False
1129.wav,-1.8626196,-1.2533011,-0.72028786,-0.2056345,0.49568155,True
1130.wav,0.0,0.0,0.0,0.0,0.0,True
1131.wav,0.517137,0.48480308,0.4260404,0.42201832,0.4528162,False
1132.wav,0.0,0.0,0.0,0.0,0.0,False
1133.wav,0.97828734,0.85512745,0.6784617,0.53927267,0.44248322,True
1134.wav,-0.034969773,-0.015611021,0.03982375,0.028811947,-0.017252281,True
1135.wav,0.58699,0.25191942,-0.014674258,-0.24022433,-0.48569974,True
1136.wav,1.6796699,1.240484,1.2857041,1.4050517,1.3725959,False
1137.wav,-1.8605957e-05,-1.4915571e-06,2.4791389e-06,2.0071188e-06,-2.3534863e-06,True
1138.wav,0.15097162,0.1275132,0.11258046,0.10146144,0.0892252,False
1139.wav,4.9211195e-08,-3.856614e-07,3.211738e-07,-2.9524782e-07,3.0044725e-07,True
1140.wav,5.082331e-08,-5.069569e-08,4.3850815e-07,-3.7639047e-09,2.555492e-07,True
1141.wav,-0.084236026,-0.10082796,-0.120761156,-0.14695264,-0.16001795,True
1142.wav,-8.050656e-06,-6.5533386e-06,-5.193063e-06,-3.8556273e-06,-2.4760352e-06,False
1143.wav,2.1264874e-05,1.6059774e-05,9.693928e-06,7.1077475e-06,7.398658e-06,True
1144.wav,4.355489,4.122982,3.6217306,2.9287572,2.629121,True
1145.wav,1.1904948,1.1289066,1.04357,1.0439514,1.0661204,False
1146.wav,1.0367341,0.86849135,0.71576643,0.56426823,0.45446086,True
1147.wav,-0.7137756,-1.3319312,-1.894454,-1.7542102,-1.7994657,True
1148.wav,0.0,0.0,0.0,0.0,0.0,False
1149.wav,-0.0033107626,-0.005435475,-0.005578541,-0.00682825,-0.0074948734,True
1150.wav,7.583253e-09,-9.0672515e-08,9.342119e-08,7.506164e-08,-5.1849707e-09,True
1151.wav,0.022684272,0.022291387,0.025068678,0.014172902,0.004148786,True
1152.wav,0.0,0.0,0.0,0.0,0.0,False
1153.wav,-7.480117e-05,-0.00014001533,-0.00016623473,-0.0003827348,-0.0005227943,True
1154.wav,-4.824451e-10,-3.0965192e-10,9.477256e-09,3.5890912e-09,1.5109045e-09,True
1155.wav,0.11512104,-0.3635776,-0.36397552,-0.3830939,-0.093280636,True
1156.wav,0.18538696,0.1818029,0.1868399,0.18089485,0.17091481,False
1157.wav,0.0031375042,0.0003681808,-0.002362041,-0.003757518,-0.0041528894,False
1158.wav,0.72936857,0.7375542,0.7725731,0.7698262,0.7601468,False
1159.wav,-2.0746007e-05,-2.1001786e-05,-1.2377641e-05,-7.867107e-06,-4.2183347e-06,True
1160.wav,-0.44555455,-0.6131657,-0.67984337,-0.52873045,-0.23795553,True
1161.wav,-1.6125121e-07,-5.155377e-08,-1.0387688e-07,-1.1175181e-07,6.268663e-08,False
1162.wav,0.6999196,0.60116124,0.76765746,0.9175565,0.6527263,True
1163.wav,0.94277096,0.91191053,0.8850627,0.88815653,0.8746232,False
1164.wav,0.0,0.0,0.0,0.0,0.0,False
1165.wav,-0.49824074,-0.0059672026,0.55815244,0.75387657,0.6870098,False
1166.wav,-0.33790278,-0.40774083,-0.41054764,-0.41634026,-0.42336202,False
1167.wav,0.0049068695,-0.00054746604,-0.0041943304,-0.0017572476,-0.0043061804,False
1168.wav,0.25382286,0.10663225,0.082608856,0.07679734,0.10593354,False
1169.wav,0.74787796,0.6532253,0.6365993,0.5353415,0.4353159,False
1170.wav,0.04168081,0.031402722,0.03501803,0.023433072,0.004612538,False
1171.wav,2.543807,2.171371,2.0339632,1.9442692,1.8020005,True
1172.wav,-0.01578962,-0.05958179,-0.08386426,-0.09780027,-0.10965293,True
1173.wav,1.8443066e-05,9.437481e-06,1.5489906e-05,2.1913034e-05,1.804308e-05,False
1174.wav,0.2101278,0.12097864,-0.15519595,-0.5426626,-0.57260877,True
1175.wav,-0.05136224,-0.059706353,-0.049768355,-0.03604289,-0.010652982,False
1176.wav,0.00625192,0.005990013,0.0059432597,0.005635055,0.005438804,False
1177.wav,0.18093204,0.18057519,0.17423189,0.17271394,0.19972965,False
1178.wav,-0.014715333,-0.020576783,-0.019948479,-0.021466546,-0.020078713,False
1179.wav,1.0254065e-07,-4.0415543e-08,1.05630946e-07,-1.0026717e-07,1.2290674e-07,True
1180.wav,0.0,0.0,0.0,0.0,0.0,False
1181.wav,3.0399136e-08,-9.8700085e-08,8.165718e-08,5.228786e-08,2.5261524e-08,True
1182.wav,-9.360262e-08,-2.8458862e-07,-1.3445361e-07,-1.4232478e-07,-7.0561796e-08,True
1183.wav,-0.00017568727,-0.00018903925,-0.00023846014,-0.0002697254,-0.00022325345,True
1184.wav,-0.10372567,-0.13232881,-0.10272387,-0.07938422,-0.076822266,True
1185.wav,-2.6491766e-06,-2.4209694e-06,-1.3079253e-06,-1.0003496e-06,-3.8051158e-07,False
1186.wav,-1.3676533,-1.32619,-1.2518831,-1.2469277,-1.1470368,True
1187.wav,-0.10640781,-0.15891358,-0.23943165,-0.2655159,-0.22022872,True
1188.wav,0.0064931954,-0.037824366,-0.0622494,-0.079596564,-0.085114405,True
1189.wav,8.642877e-06,9.611306e-06,4.9227374e-06,-4.8358825e-06,-1.3551524e-05,True
1190.wav,-0.15202153,-0.26485083,-0.2518278,-0.27376777,-0.2121333,True
1191.wav,2.3885703,2.2052345,2.2503242,2.2108426,1.7291117,False
1192.wav,-6.665724e-08,-1.3989924e-07,-3.6560623e-09,-6.092676e-08,4.9143814e-08,True
1193.wav,-0.12553796,-0.20667839,0.05951392,0.39111263,0.4622945,True
1194.wav,0.058348343,0.04783708,0.049820464,0.0424311,0.033544425,False
1195.wav,-0.005915192,-0.010218862,-0.015638188,-0.01921979,-0.017217971,True
1196.wav,0.51960886,0.39699292,0.28889316,0.19540273,0.10558427,True
1197.wav,1.0181558e-09,-1.5424637e-10,4.8553006e-10,1.355456e-09,6.3428973e-10,False
1198.wav,0.0023715766,0.0021632824,0.0023305523,0.003426295,0.0040780855,False
1199.wav,0.02591024,-0.1429421,-0.3937777,-0.47512007,-0.5539695,False
1200.wav,-1.3543645e-08,-2.108084e-08,1.8985942e-08,-1.545639e-08,4.380265e-09,False
1201.wav,0.97441506,0.9440182,0.8934788,0.8364489,0.8221982,False
1202.wav,0.003282713,0.0038592322,0.004005271,0.0036963741,0.003417573,False
1203.wav,0.5024935,0.44574654,0.359042,0.14033338,0.02874944,False
1204.wav,0.25515598,0.2226671,0.21856764,0.23917785,0.23315153,True
1205.wav,0.24961042,0.18481943,0.20099542,0.2702104,0.31378457,False
1206.wav,0.0,0.0,0.0,0.0,0.0,False
1207.wav,-0.42892188,-0.26500642,-0.032375686,0.07490936,0.13163537,True
1208.wav,-8.8676245e-07,3.1349214e-07,2.2247182e-06,1.3350327e-06,1.0120747e-06,False
1209.wav,0.26254663,0.1656628,0.15476072,0.20991302,0.22149312,True
1210.wav,3.0972497,2.8658848,2.728017,2.564023,2.481424,False
1211.wav,-0.2783057,-0.32153678,-0.2878525,-0.3198688,-0.30568677,True
1212.wav,-1.0636828,-1.150856,-1.1106949,-1.1055329,-1.2759798,True
1213.wav,-1.63655e-12,-1.5671826e-12,-1.0888523e-12,2.9125848e-14,-2.2827085e-12,True
1214.wav,0.7725625,0.68441796,1.0146348,0.2971754,0.31885833,False
1215.wav,-0.071939066,-0.2362099,-0.3318275,-0.4647839,-0.5917034,True
1216.wav,-6.6806244e-08,-6.943271e-08,-4.0199882e-07,6.0651587e-07,-1.3989549e-07,True
1217.wav,-0.0048616445,-0.0074312966,-0.008235445,-0.0069414387,-0.004228728,False
1218.wav,8.761979e-06,8.023606e-06,7.6024858e-06,3.293149e-06,2.3491057e-06,True
1219.wav,0.0,0.0,0.0,0.0,0.0,False
1220.wav,1.7858667e-10,-2.1145863e-10,1.615792e-10,-1.8749068e-10,1.8535476e-10,False
1221.wav,0.0,0.0,0.0,0.0,0.0,False
1222.wav,-0.57540643,-0.48071942,-0.3028473,-0.15774247,-0.14499547,True
1223.wav,1.6801712e-05,1.5213664e-05,9.701321e-06,1.5564907e-05,1.1254442e-05,False
1224.wav,0.0030424674,-0.0019252393,-0.0003000789,-0.0021997527,-0.0027679596,True
1225.wav,0.44266438,0.40325105,0.39642304,0.43584436,0.4357696,False
1226.wav,1.2095182,0.83062696,0.48201865,0.10478477,-0.21966794,True
1227.wav,10.393271,9.456316,8.598446,7.888966,7.439377,False
1228.wav,5.0213774e-12,4.702467e-13,-3.744435e-12,4.871581e-12,2.7782626e-12,True
1229.wav,-0.0052577853,-0.004001761,0.00050141255,0.0031262764,0.0024826054,True
1230.wav,-0.0009497569,-0.0002070864,0.0006057391,0.0015791958,0.00093993463,False
1231.wav,0.27503526,0.24593371,0.224641,0.19585454,0.19193727,False
1232.wav,0.20869355,0.21853074,0.22760284,0.22595534,0.22500986,False
1233.wav,-0.5745716,-0.6641704,-0.7072524,-0.752105,-0.77464724,True
1234.wav,2.1342197e-05,-5.352599e-07,1.0801263e-05,1.3066246e-05,2.7878004e-05,True
1235.wav,0.26791006,0.11021142,0.02658667,-0.056137256,-0.12801167,False
1236.wav,-3.198268e-06,-1.2044686e-06,6.294205e-07,-3.2252253e-06,-2.87675e-06,False
1237.wav,4.5910664,4.4526815,4.087287,3.1431916,2.3637,True
1238.wav,6.1399724e-06,1.6805761e-06,1.0034179e-06,1.0326221e-06,2.7956307e-06,True
1239.wav,1.8939934e-05,9.4048585e-07,-4.1238936e-06,-7.651393e-06,-6.4920428e-06,False
1240.wav,0.91044533,0.8118677,0.7463943,0.676237,0.6183036,False
1241.wav,6.0082675e-07,-7.6247443e-07,-1.4463168e-07,-5.2991606e-07,-3.8143708e-07,True
1242.wav,0.007889833,0.003956587,0.0021799533,0.0010192504,-0.0011282372,False
1243.wav,-0.0011868449,-0.0010507351,-0.0007467577,7.837158e-05,-0.0029556535,True
1244.wav,0.049359925,0.06486605,0.0896422,0.10817924,0.118980244,True
1245.wav,1.14968216e-07,1.835347e-07,-1.5332682e-07,2.5015654e-08,9.993899e-09,False
1246.wav,-0.006583048,-0.009606628,-0.008953411,-0.011053164,-0.018139351,True
1247.wav,0.0028564534,0.0012498472,0.00043727132,-0.0006282139,-0.0008872122,True
